"fullname","office","position","id","last_name","is_corrected","patronymic","created_date","document_type","source","url","first_name","person","legalForm","corporate_rights_company_code","country","corporate_rights_company_code_extendedstatus","iteration","en_name","name","dnt_cost_hidden","cost_percent","dnt_cost_percent_hidden","cost","object_id","ownershipType","otherOwnership","percent.ownership","cost_extendedstatus","cost_percent_extendedstatus","legalForm_extendedstatus","name_extendedstatus","en_name_extendedstatus","country_extendedstatus","declarant","subjectRelation"
"Козаченко Леонід Петрович","Верховна Рада України","Народний депутат України","nacp_6b0ffb7d-c279-4c4b-a3a2-e3ad1b1993de","Козаченко","FALSE","Петрович",2018-03-23,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_6b0ffb7d-c279-4c4b-a3a2-e3ad1b1993de","Леонід","1479476836338","ТОВ","38122551","1",NA,"1479485247235","","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ФУМІКОМ УКРАЇНА""","FALSE","50","FALSE","500","1479485247235","Власність","",NA,NA,NA,NA,NA,NA,NA,"Козаченко Людмила Василівна","дружина"
"Колєсніков Дмитро Валерійович","Верховна Рада України","народний депутат України","nacp_fd8f5b7e-2650-4f1e-a672-2692a153c1dc","Колєсніков","FALSE","Валерійович",2018-03-26,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_fd8f5b7e-2650-4f1e-a672-2692a153c1dc","Дмитро","1477519484664","Товариство з обмеженою відповідальністю","37065131","1",NA,"1477525394932","","ТОВ ""Крізь час""","FALSE","100","FALSE","10000","1477525394932","Власність","",NA,NA,NA,NA,NA,NA,NA,"Колеснікова Надія Іванівна","дружина"
"Кононенко Ігор Віталійович","Верховна Рада України","народний депутат","nacp_dcf3ba41-ac3a-4e60-9f6c-1c12bfbfa83f","Кононенко","FALSE","Віталійович",2018-03-20,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_dcf3ba41-ac3a-4e60-9f6c-1c12bfbfa83f","Ігор","1476956833054","товариство з обмеженою відповідальністю","35425995","1",NA,"1477697448760","","Продюсерський центр Разом","FALSE","50","FALSE","23000","1477697448760","Власність","",NA,NA,NA,NA,NA,NA,NA,"Кононенко  Віталій Ігорович","син"
"Кононенко Ігор Віталійович","Верховна Рада України","народний депутат","nacp_dcf3ba41-ac3a-4e60-9f6c-1c12bfbfa83f","Кононенко","FALSE","Віталійович",2018-03-20,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_dcf3ba41-ac3a-4e60-9f6c-1c12bfbfa83f","Ігор","1","приватна компанія з обмежееною відповідальністю","93050839","87",NA,"1477722711992","Lancashire Big, S.L.","Ланкашир Біг, С.Л.","FALSE","100","FALSE","17407.5","1477722711992","Власність","",NA,NA,NA,NA,NA,NA,NA,"Кононенко Ігор Віталійович",NA
"Кононенко Ігор Віталійович","Верховна Рада України","народний депутат","nacp_dcf3ba41-ac3a-4e60-9f6c-1c12bfbfa83f","Кононенко","FALSE","Віталійович",2018-03-20,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_dcf3ba41-ac3a-4e60-9f6c-1c12bfbfa83f","Ігор","1","товариство з обмеженою відповідальністю","37936222","1",NA,"1490189347261","","САТУРН-ТРАНС","FALSE","50","FALSE","1525000","1490189347261","Власність","",NA,NA,NA,NA,NA,NA,NA,"Кононенко Ігор Віталійович",NA
"Корнацький Аркадій Олексійович","Верховна Рада України","народний депутат України","nacp_e8f69b26-a618-400f-996c-fcdb1f1fd316","Корнацький","FALSE","Олексійович",2018-03-27,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_e8f69b26-a618-400f-996c-fcdb1f1fd316","Аркадій","1","Обслуговуючий кооператив","34473168","1",NA,"1477296836467","","ОБСЛУГОВУЮЧИЙ КООПЕРАТИВ ""ЖИТЛОВО-БУДІВЕЛЬНИЙ КООПЕРАТИВ ""РІДНА ХАТА""","TRUE","1","FALSE","0","1477296836467","Спільна власність","",NA,"1",NA,NA,NA,NA,NA,"Корнацький Аркадій Олексійович",NA
"Корнацький Аркадій Олексійович","Верховна Рада України","народний депутат України","nacp_e8f69b26-a618-400f-996c-fcdb1f1fd316","Корнацький","FALSE","Олексійович",2018-03-27,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_e8f69b26-a618-400f-996c-fcdb1f1fd316","Аркадій","1","Товариство з обмеженою відповідальністю","34493797","1",NA,"1477297452819","","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ВІДКРИТЕ МІСТО""","FALSE","50","FALSE","18750","1477297452819","Спільна власність","",50,NA,NA,NA,NA,NA,NA,"Корнацький Аркадій Олексійович",NA
"Корнацький Аркадій Олексійович","Верховна Рада України","народний депутат України","nacp_e8f69b26-a618-400f-996c-fcdb1f1fd316","Корнацький","FALSE","Олексійович",2018-03-27,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_e8f69b26-a618-400f-996c-fcdb1f1fd316","Аркадій","1","товариство з обмеженою відповідальністю","00854819","1",NA,"1477297115347","","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ВІКТОРІЯ""","FALSE","100","FALSE","3814260","1477297115347","Власність","",NA,NA,NA,NA,NA,NA,NA,"Корнацький Аркадій Олексійович",NA
"Корнацький Аркадій Олексійович","Верховна Рада України","народний депутат України","nacp_e8f69b26-a618-400f-996c-fcdb1f1fd316","Корнацький","FALSE","Олексійович",2018-03-27,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_e8f69b26-a618-400f-996c-fcdb1f1fd316","Аркадій","1","Приватне підприємство","33201172","1",NA,"1477297351444","","ПРИВАТНЕ ПІДПРИЄМСТВО ""СТРОЙФІРМА КОРНАЦЬКИХ""","FALSE","100","FALSE","3500000","1477297351444","Власність","",NA,NA,NA,NA,NA,NA,NA,"Корнацький Аркадій Олексійович",NA
"Корнацький Аркадій Олексійович","Верховна Рада України","народний депутат України","nacp_e8f69b26-a618-400f-996c-fcdb1f1fd316","Корнацький","FALSE","Олексійович",2018-03-27,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_e8f69b26-a618-400f-996c-fcdb1f1fd316","Аркадій","1","Виробничий кооператив","5032089096","180",NA,"1521899901745","cooperative Kaskad","Виробничий кооператив ""Каскад""","FALSE","80","FALSE","1957.2","1521899901745","Спільна власність","",80,NA,NA,NA,NA,NA,NA,"Корнацький Аркадій Олексійович",NA
"Корнацький Аркадій Олексійович","Верховна Рада України","народний депутат України","nacp_e8f69b26-a618-400f-996c-fcdb1f1fd316","Корнацький","FALSE","Олексійович",2018-03-27,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_e8f69b26-a618-400f-996c-fcdb1f1fd316","Аркадій","1","Товариство з обмеженою відповідальністю","32641929","1",NA,"1477296267425","","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ЮРИДИЧНА ФІРМА КОРНАЦЬКИХ""","FALSE","29.73","FALSE","5550","1477296267425","Спільна власність","",29.73,NA,NA,NA,NA,NA,NA,"Корнацький Аркадій Олексійович",NA
"Корнацький Аркадій Олексійович","Верховна Рада України","народний депутат України","nacp_e8f69b26-a618-400f-996c-fcdb1f1fd316","Корнацький","FALSE","Олексійович",2018-03-27,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_e8f69b26-a618-400f-996c-fcdb1f1fd316","Аркадій","1","Товариство з обмеженою вдповідальністю","32753255","1",NA,"1477296579321","","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""КОНТРОЛЬ - СЕРВІС. ПАТРУЛЬ-СЕРВІС""","FALSE","70","FALSE","12950","1477296579321","Спільна власність","",70,NA,NA,NA,NA,NA,NA,"Корнацький Аркадій Олексійович",NA
"Король Віктор Миколайович","Верховна рада України","народний депутат України","nacp_1a24cba3-68ea-455c-bb78-8ddcfc4c568b","Король","FALSE","Миколайович",2018-03-23,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_1a24cba3-68ea-455c-bb78-8ddcfc4c568b","Віктор","1477641409815","інші організаційно-правові форми","25079273","1",NA,"1519977167410","","Спільне підприємство ""Ринок Буковинський""","FALSE","50","FALSE","1060000","1519977167410","Власність","",NA,NA,NA,NA,NA,NA,NA,"Король Ніна Аркадіївна","дружина"
"Костенко Павло Петрович","Верховна Рада України","Народний депутат України","nacp_e0c810c8-6314-4e7e-9896-553c94d2b172","Костенко","FALSE","Петрович",2018-03-22,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_e0c810c8-6314-4e7e-9896-553c94d2b172","Павло","1","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ","38013655","1",NA,"1520946965568","","ТОВ ""ПРОФІКС УКРАЇНА""","FALSE","20","FALSE","1330704","1520946965568","Спільна власність","",20,NA,NA,NA,NA,NA,NA,"Костенко Павло Петрович",NA
"Котвіцький Ігор Олександрович","Верховна Рада України","Народний депутат України","nacp_cc3adf4b-bf24-4251-9e65-7fefd0b62f34","Котвіцький","FALSE","Олександрович",2018-03-31,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_cc3adf4b-bf24-4251-9e65-7fefd0b62f34","Ігор","1","Товариство з обмеженою відповідальністю","32437332","1",NA,"1476350286931","","Сахалінське-1","FALSE","50","FALSE","9250","1476350286931","Власність","",NA,NA,NA,NA,NA,NA,NA,"Котвіцький Ігор Олександрович",NA
"Котвіцький Ігор Олександрович","Верховна Рада України","Народний депутат України","nacp_cc3adf4b-bf24-4251-9e65-7fefd0b62f34","Котвіцький","FALSE","Олександрович",2018-03-31,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_cc3adf4b-bf24-4251-9e65-7fefd0b62f34","Ігор","1","Товариство з обмеженою відповідальністю","40367946","1",NA,"1488890525670","","Енерджі Актив","FALSE","100","FALSE","90000","1488890525670","Власність","",NA,NA,NA,NA,NA,NA,NA,"Котвіцький Ігор Олександрович",NA
"Котвіцький Ігор Олександрович","Верховна Рада України","Народний депутат України","nacp_cc3adf4b-bf24-4251-9e65-7fefd0b62f34","Котвіцький","FALSE","Олександрович",2018-03-31,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_cc3adf4b-bf24-4251-9e65-7fefd0b62f34","Ігор","1","Товариство з обмеженою відповідальністю","33561090","1",NA,"1476348454676","","Кисет","FALSE","30","FALSE","1710000","1476348454676","Власність","",NA,NA,NA,NA,NA,NA,NA,"Котвіцький Ігор Олександрович",NA
"Котвіцький Ігор Олександрович","Верховна Рада України","Народний депутат України","nacp_cc3adf4b-bf24-4251-9e65-7fefd0b62f34","Котвіцький","FALSE","Олександрович",2018-03-31,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_cc3adf4b-bf24-4251-9e65-7fefd0b62f34","Ігор","1","Товариство з обмеженою відповідальністю","32337278","1",NA,"1476348843591","","Сахалінське","FALSE","5.625","FALSE","5625","1476348843591","Власність","",NA,NA,NA,NA,NA,NA,NA,"Котвіцький Ігор Олександрович",NA
"Котвіцький Ігор Олександрович","Верховна Рада України","Народний депутат України","nacp_cc3adf4b-bf24-4251-9e65-7fefd0b62f34","Котвіцький","FALSE","Олександрович",2018-03-31,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_cc3adf4b-bf24-4251-9e65-7fefd0b62f34","Ігор","1","Товариство з обмеженою відповідальністю","31061545","1",NA,"1476349335465","","Інвестор-Атіка","FALSE","50","FALSE","75000","1476349335465","Власність","",NA,NA,NA,NA,NA,NA,NA,"Котвіцький Ігор Олександрович",NA
